center_id,sync_timestamp,report_date,session_date,camera,source_video,session_duration,unique_people,returning_count,visitor_count,person_id,person_type,entry_time,exit_time,duration_seconds,present_last_7_days,last_present_date,report_file,identified_students,engagement_id,batch,confidence_score,nf_presence,dedupe_collapsed_rows,distinct_source_videos,source_videos_sample
Mumbai_Center,2026-03-25 15:57:00.568000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260311094703.mp4,09:52:00,13,0,13,Day0325_NF_051,no_face_track,09:49:43,09:49:44,1,0,,2026_03_25_attendance_report.json,0,,,0.0,50,1,1,D14_20260311094703.mp4
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_051,no_face_track,10:44:13,10:44:16,3,0,,2026_03_25_attendance_report.json,0,,,0.0,198,49,49,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
Mumbai_Center,2026-03-25 15:57:00.568000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260311094703.mp4,09:52:00,13,0,13,Day0325_NF_053,no_face_track,09:49:48,09:49:50,2,0,,2026_03_25_attendance_report.json,0,,,0.0,50,1,1,D14_20260311094703.mp4
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_054,no_face_track,10:44:47,10:44:49,2,0,,2026_03_25_attendance_report.json,0,,,0.0,198,49,49,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
Mumbai_Center,2026-03-25 15:57:00.568000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260311094703.mp4,09:52:00,13,0,13,Day0325_NF_055,no_face_track,09:49:54,09:49:54,0,0,,2026_03_25_attendance_report.json,0,,,0.0,50,1,1,D14_20260311094703.mp4
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_055,no_face_track,10:44:47,10:44:47,0,0,,2026_03_25_attendance_report.json,0,,,0.0,198,49,49,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
Mumbai_Center,2026-03-25 15:57:00.568000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260311094703.mp4,09:52:00,13,0,13,Day0325_NF_056,no_face_track,09:50:17,09:50:19,2,0,,2026_03_25_attendance_report.json,0,,,0.0,50,1,1,D14_20260311094703.mp4
Mumbai_Center,2026-03-25 15:57:00.568000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260311094703.mp4,09:52:00,13,0,13,Day0325_NF_057,no_face_track,09:50:18,09:50:19,1,0,,2026_03_25_attendance_report.json,0,,,0.0,50,1,1,D14_20260311094703.mp4
TSSDC_Mumbai,2026-03-25 15:53:56.936000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260324102110.mp4,11:19:49,59,0,59,Day0325_NF_058,no_face_track,10:44:49,10:44:51,2,0,,2026_03_25_attendance_report.json,0,,,0.0,198,49,49,D14_20260324090240.mp4; D14_20260324090338.mp4; D14_20260324090815.mp4; D14_20260324090949.mp4; D14_20260324091315.mp4; ...
Mumbai_Center,2026-03-25 15:57:00.568000 UTC,2026-03-25,2026-03-25,Cam_01,D14_20260311094703.mp4,09:52:00,13,0,13,Day0325_NF_060,no_face_track,09:50:20,09:50:22,2,0,,2026_03_25_attendance_report.json,0,,,0.0,50,1,1,D14_20260311094703.mp4
